key,service,layer_id,layer_name,kind,overlay_group,rule,notes
codeartifact.package_group,codeartifact,X0,uncollectable,none,,default,no read API; cannot be collected
codestar.git_hub_repository,codestar,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.identity_pool_principal_tag,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.identity_pool_role_attachment,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.log_delivery_configuration,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.managed_login_branding,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.terms,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.user_pool_client,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.user_pool_domain,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.user_pool_group,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.user_pool_identity_provider,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.user_pool_regional_configuration_attachment,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.user_pool_replica,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.user_pool_resource_server,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.user_pool_risk_configuration_attachment,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.user_pool_ui_customization_attachment,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.user_pool_user,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
cognito-identity.user_pool_user_to_group_attachment,cognito-identity,X0,uncollectable,none,,default,no read API; cannot be collected
compute-optimizer.automation_rule,computeoptimizer,X0,uncollectable,none,,default,no read API; cannot be collected
connect.data_lake_association,connect,X0,uncollectable,none,,default,no read API; cannot be collected
connect.data_table,connect,X0,uncollectable,none,,default,no read API; cannot be collected
connect.data_table_attribute,connect,X0,uncollectable,none,,default,no read API; cannot be collected
connect.data_table_record,connect,X0,uncollectable,none,,default,no read API; cannot be collected
connect.notification,connect,X0,uncollectable,none,,default,no read API; cannot be collected
connect.test_case,connect,X0,uncollectable,none,,default,no read API; cannot be collected
connect.workspace,connect,X0,uncollectable,none,,default,no read API; cannot be collected
customer-profiles.domain_object_type,customerprofiles,X0,uncollectable,none,,default,no read API; cannot be collected
customer-profiles.object_type,customerprofiles,X0,uncollectable,none,,default,no read API; cannot be collected
customer-profiles.recommender,customerprofiles,X0,uncollectable,none,,default,no read API; cannot be collected
datasync.location_azure_blob,datasync,X0,uncollectable,none,,default,no read API; cannot be collected
datasync.location_efs,datasync,X0,uncollectable,none,,default,no read API; cannot be collected
datasync.location_f_sx_lustre,datasync,X0,uncollectable,none,,default,no read API; cannot be collected
datasync.location_f_sx_ontap,datasync,X0,uncollectable,none,,default,no read API; cannot be collected
datasync.location_f_sx_open_zfs,datasync,X0,uncollectable,none,,default,no read API; cannot be collected
datasync.location_f_sx_windows,datasync,X0,uncollectable,none,,default,no read API; cannot be collected
datasync.location_hdfs,datasync,X0,uncollectable,none,,default,no read API; cannot be collected
datasync.location_nfs,datasync,X0,uncollectable,none,,default,no read API; cannot be collected
datasync.location_object_storage,datasync,X0,uncollectable,none,,default,no read API; cannot be collected
datasync.location_s3,datasync,X0,uncollectable,none,,default,no read API; cannot be collected
datasync.location_smb,datasync,X0,uncollectable,none,,default,no read API; cannot be collected
detective.member_invitation,detective,X0,uncollectable,none,,default,no read API; cannot be collected
detective.organization_admin,detective,X0,uncollectable,none,,default,no read API; cannot be collected
devopsagent.agent_space,devopsagent,X0,uncollectable,none,,default,no read API; cannot be collected
devopsagent.association,devopsagent,X0,uncollectable,none,,default,no read API; cannot be collected
devopsagent.private_connection,devopsagent,X0,uncollectable,none,,default,no read API; cannot be collected
devopsagent.service,devopsagent,X0,uncollectable,none,,default,no read API; cannot be collected
devops-guru.log_anomaly_detection_integration,devopsguru,X0,uncollectable,none,,default,no read API; cannot be collected
directconnect.private_virtual_interface,directconnect,X0,uncollectable,none,,default,no read API; cannot be collected
directconnect.public_virtual_interface,directconnect,X0,uncollectable,none,,default,no read API; cannot be collected
directconnect.transit_virtual_interface,directconnect,X0,uncollectable,none,,default,no read API; cannot be collected
directoryservice.microsoft_ad,directoryservice,X0,uncollectable,none,,default,no read API; cannot be collected
directoryservice.simple_ad,directoryservice,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.capacity_manager_data_export,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.client_vpn_authorization_rule,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.client_vpn_route,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.ec2_fleet,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.eip_association,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.enclave_certificate_iam_role_association,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.gateway_route_table_association,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.ip_pool_route_table_association,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.ipam_allocation,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.ipam_pool_cidr,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.local_gateway_route,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.network_interface_attachment,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.network_performance_metric_subscription,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.route,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.route_server,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.route_server_association,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.route_server_endpoint,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.route_server_peer,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.route_server_propagation,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.sql_ha_standby_detected_instance,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.subnet_cidr_block,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.subnet_network_acl_association,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.subnet_route_table_association,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.traffic_mirror_filter_rule,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.volume_attachment,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.vpc_cidr_block,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.vpc_encryption_control,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.vpc_gateway_attachment,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.vpcdhcp_options_association,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ec2.vpn_concentrator,ec2,X0,uncollectable,none,,default,no read API; cannot be collected
ecs.cluster_capacity_provider_associations,ecs,X0,uncollectable,none,,default,no read API; cannot be collected
ecs.daemon,ecs,X0,uncollectable,none,,default,no read API; cannot be collected
ecs.daemon_task_definition,ecs,X0,uncollectable,none,,default,no read API; cannot be collected
ecs.express_gateway_service,ecs,X0,uncollectable,none,,default,no read API; cannot be collected
ecs.primary_task_set,ecs,X0,uncollectable,none,,default,no read API; cannot be collected
eks.capability,eks,X0,uncollectable,none,,default,no read API; cannot be collected
eks.identity_provider_config,eks,X0,uncollectable,none,,default,no read API; cannot be collected
eks.pod_identity_association,eks,X0,uncollectable,none,,default,no read API; cannot be collected
elasticbeanstalk.configuration_template,elasticbeanstalk,X0,uncollectable,none,,default,no read API; cannot be collected
elbv2.listener_rule,elbv2,X0,uncollectable,none,dns,default,no read API; cannot be collected
elbv2.trust_store_revocation,elbv2,X0,uncollectable,none,dns,default,no read API; cannot be collected
elementalinference.dictionary,elementalinference,X0,uncollectable,none,,default,no read API; cannot be collected
elementalinference.feed,elementalinference,X0,uncollectable,none,,default,no read API; cannot be collected
emr-containers.endpoint,emrcontainers,X0,uncollectable,none,,default,no read API; cannot be collected
entityresolution.policy_statement,entityresolution,X0,uncollectable,none,,default,no read API; cannot be collected
eventschemas.registry_policy,eventschemas,X0,uncollectable,none,,default,no read API; cannot be collected
eventschemas.schema,eventschemas,X0,uncollectable,none,,default,no read API; cannot be collected
fsx.s3_access_point_attachment,fsx,X0,uncollectable,none,,default,no read API; cannot be collected
groundstation.dataflow_endpoint_group_v2,groundstation,X0,uncollectable,none,,default,no read API; cannot be collected
guardduty.filter,guardduty,X0,uncollectable,none,,default,no read API; cannot be collected
guardduty.ip_set,guardduty,X0,uncollectable,none,,default,no read API; cannot be collected
guardduty.malware_protection_plan,guardduty,X0,uncollectable,none,,default,no read API; cannot be collected
guardduty.master,guardduty,X0,uncollectable,none,,default,no read API; cannot be collected
guardduty.member,guardduty,X0,uncollectable,none,,default,no read API; cannot be collected
guardduty.publishing_destination,guardduty,X0,uncollectable,none,,default,no read API; cannot be collected
guardduty.threat_entity_set,guardduty,X0,uncollectable,none,,default,no read API; cannot be collected
guardduty.threat_intel_set,guardduty,X0,uncollectable,none,,default,no read API; cannot be collected
guardduty.trusted_entity_set,guardduty,X0,uncollectable,none,,default,no read API; cannot be collected
healthimaging.datastore,healthimaging,X0,uncollectable,none,,default,no read API; cannot be collected
healthlake.data_transformation_profile,healthlake,X0,uncollectable,none,,default,no read API; cannot be collected
inspector.resource_group,inspector,X0,uncollectable,none,,default,no read API; cannot be collected
