source_key,source_c7n,source_service,source_path,path_kind,target_key,target_c7n,edge_type,source,confidence,resolution,operation,evidence
redshift.scheduled_action,,redshift,TargetAction.ResizeCluster.ClusterIdentifier,dotted,redshift.cluster,redshift,references,doc,medium,service-exact,describe_scheduled_actions,redshift.DescribeScheduledActions
redshift.scheduled_action,,redshift,TargetAction.ResumeCluster.ClusterIdentifier,dotted,redshift.cluster,redshift,references,doc,medium,service-exact,describe_scheduled_actions,redshift.DescribeScheduledActions
rekognition.media_analysis_job,,rekognition,KmsKeyId,scalar,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,get_media_analysis_job,rekognition.GetMediaAnalysisJob
rekognition.project,,rekognition,KmsKeyId,scalar,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_project_versions,rekognition.DescribeProjectVersions
rekognition.stream_processor,,rekognition,KmsKeyId,scalar,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_stream_processor,rekognition.DescribeStreamProcessor
repostspace.space,,repostspace,clientId,scalar,panorama.application_instance,,references,doc,medium,global-exact,get_space,repostspace.GetSpace
resiliencehub.app_assessment,,resiliencehub,assessment.versionName,dotted,resiliencehub.app,,references,doc,medium,service-partial,describe_app_assessment,resiliencehub.DescribeAppAssessment
resiliencehub.app_component_compliance,,resiliencehub,appComponentName,scalar,resiliencehub.app,,references,doc,medium,service-partial,list_app_component_compliances,resiliencehub.ListAppComponentCompliances
resiliencehub.app_component_recommendation,,resiliencehub,appComponentName,scalar,resiliencehub.app,,references,doc,medium,service-partial,list_app_component_recommendations,resiliencehub.ListAppComponentRecommendations
resiliencehub.app_component_recommendation,,resiliencehub,configRecommendations[].appComponentName,list_dict,resiliencehub.app,,references,doc,medium,service-partial,list_app_component_recommendations,resiliencehub.ListAppComponentRecommendations
resiliencehub.app_version,,resiliencehub,versionName,scalar,resiliencehub.app,,references,doc,medium,service-partial,list_app_versions,resiliencehub.ListAppVersions
resiliencehub.app_version_resource_mapping,,resiliencehub,appRegistryAppName,scalar,resiliencehub.app,,references,doc,medium,service-partial,list_app_version_resource_mappings,resiliencehub.ListAppVersionResourceMappings
resiliencehub.app_version_resource_mapping,,resiliencehub,resourceGroupName,scalar,resiliencehub.app,,references,doc,medium,service-partial,list_app_version_resource_mappings,resiliencehub.ListAppVersionResourceMappings
resiliencehub.app_version_resource_mapping,,resiliencehub,resourceName,scalar,resiliencehub.app,,references,doc,medium,service-partial,list_app_version_resource_mappings,resiliencehub.ListAppVersionResourceMappings
resiliencehub.sop_recommendation,,resiliencehub,appComponentName,scalar,resiliencehub.app,,references,doc,medium,service-partial,list_sop_recommendations,resiliencehub.ListSopRecommendations
resiliencehub.test_recommendation,,resiliencehub,appComponentName,scalar,resiliencehub.app,,references,doc,medium,service-partial,list_test_recommendations,resiliencehub.ListTestRecommendations
resource-groups.group_configuration,,resource-groups,GroupConfiguration.Configuration[].Parameters[].Name,list_nested,resource-groups.group,,references,doc,medium,service-exact,get_group_configuration,resource-groups.GetGroupConfiguration
resource-groups.group_configuration,,resource-groups,GroupConfiguration.ProposedConfiguration[].Parameters[].Name,list_nested,resource-groups.group,,references,doc,medium,service-exact,get_group_configuration,resource-groups.GetGroupConfiguration
rolesanywhere.crl,,rolesanywhere,crl.trustAnchorArn,dotted,rolesanywhere.trust_anchor,,references,doc,medium,service-exact,get_crl,rolesanywhere.GetCrl
rolesanywhere.crl,,rolesanywhere,trustAnchorArn,scalar,rolesanywhere.trust_anchor,,references,doc,medium,service-exact,list_crls,rolesanywhere.ListCrls
rolesanywhere.subject,,rolesanywhere,subject.subjectArn,dotted,rolesanywhere.tags_for_resource,,references,doc,medium,service-partial,get_subject,rolesanywhere.GetSubject
rolesanywhere.subject,,rolesanywhere,subjectArn,scalar,rolesanywhere.tags_for_resource,,references,doc,medium,service-partial,list_subjects,rolesanywhere.ListSubjects
rolesanywhere.subject,,rolesanywhere,subjectId,scalar,rolesanywhere.tags_for_resource,,references,doc,medium,service-partial,list_subjects,rolesanywhere.ListSubjects
route53-recovery-control-config.control_panel,recovery-control-panel,route53-recovery-control-config,ClusterArn,scalar,route53-recovery-control-config.cluster,recovery-cluster,contained-in,parent_spec,high,declared,,c7n parent_spec of recovery-control-panel
route53-recovery-readiness.readiness_check_resource_status,,route53-recovery-readiness,RuleId,scalar,route53-recovery-readiness.rule,,references,doc,medium,service-exact,get_readiness_check_resource_status,route53-recovery-readiness.GetReadinessCheckResourceStatus
route53.hosted_zone,hostedzone,route53,VPCId,scalar,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,get_hosted_zone,route53.GetHostedZone
route53.record_set,rrset,route53,HealthCheckId,scalar,route53.health_check,healthcheck,references,doc,medium,service-partial,list_resource_record_sets,route53.ListResourceRecordSets
route53.record_set,rrset,route53,HostedZoneId,scalar,route53.hosted_zone,hostedzone,contained-in,parent_spec,high,declared,,c7n parent_spec of rrset
route53domains.operation_detail,,route53domains,OperationId,scalar,route53domains.operation,,references,doc,medium,service-exact,get_operation_detail,route53domains.GetOperationDetail
route53resolver.firewall_rule_group_association,,route53resolver,FirewallRuleGroupAssociation.VpcId,dotted,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,get_firewall_rule_group_association,route53resolver.GetFirewallRuleGroupAssociation
route53resolver.firewall_rule_group_association,,route53resolver,VpcId,scalar,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,list_firewall_rule_group_associations,route53resolver.ListFirewallRuleGroupAssociations
route53resolver.firewall_rule_group_association,,route53resolver,FirewallRuleGroupAssociation.FirewallRuleGroupId,dotted,route53resolver.firewall_rule_group,,references,doc,medium,service-exact,get_firewall_rule_group_association,route53resolver.GetFirewallRuleGroupAssociation
route53resolver.firewall_rule_group_association,,route53resolver,FirewallRuleGroupId,scalar,route53resolver.firewall_rule_group,,references,doc,medium,service-exact,list_firewall_rule_group_associations,route53resolver.ListFirewallRuleGroupAssociations
route53resolver.outpost_resolver,,route53resolver,Id,scalar,appsync.resolver,,references,doc,medium,global-exact,list_outpost_resolvers,route53resolver.ListOutpostResolvers
route53resolver.outpost_resolver,,route53resolver,Name,scalar,appsync.resolver,,references,doc,medium,global-exact,list_outpost_resolvers,route53resolver.ListOutpostResolvers
route53resolver.outpost_resolver,,route53resolver,OutpostResolver.Id,dotted,appsync.resolver,,references,doc,medium,global-exact,get_outpost_resolver,route53resolver.GetOutpostResolver
route53resolver.outpost_resolver,,route53resolver,OutpostResolver.Name,dotted,appsync.resolver,,references,doc,medium,global-exact,get_outpost_resolver,route53resolver.GetOutpostResolver
route53resolver.resolver_dnssec_config,,route53resolver,ResolverDNSSECConfig.ResourceId,dotted,ec2.vpc,vpc,contained-in,doc,medium,well-known,get_resolver_dnssec_config,route53resolver.GetResolverDnssecConfig
route53resolver.resolver_dnssec_config,,route53resolver,ResourceId,scalar,ec2.vpc,vpc,contained-in,doc,medium,well-known,list_resolver_dnssec_configs,route53resolver.ListResolverDnssecConfigs
route53resolver.resolver_endpoint_ip_address,,route53resolver,SubnetId,scalar,ec2.subnet,subnet,contained-in,doc,medium,leaf-hint,list_resolver_endpoint_ip_addresses,route53resolver.ListResolverEndpointIpAddresses
route53resolver.resolver_query_log_config,,route53resolver,Arn,scalar,amp.query_logging_configuration,,references,doc,medium,global-exact,list_resolver_query_log_configs,route53resolver.ListResolverQueryLogConfigs
route53resolver.resolver_query_log_config,,route53resolver,Id,scalar,amp.query_logging_configuration,,references,doc,medium,global-exact,list_resolver_query_log_configs,route53resolver.ListResolverQueryLogConfigs
route53resolver.resolver_query_log_config,,route53resolver,Name,scalar,amp.query_logging_configuration,,references,doc,medium,global-exact,list_resolver_query_log_configs,route53resolver.ListResolverQueryLogConfigs
route53resolver.resolver_query_log_config,,route53resolver,ResolverQueryLogConfig.Arn,dotted,amp.query_logging_configuration,,references,doc,medium,global-exact,get_resolver_query_log_config,route53resolver.GetResolverQueryLogConfig
route53resolver.resolver_query_log_config,,route53resolver,ResolverQueryLogConfig.Id,dotted,amp.query_logging_configuration,,references,doc,medium,global-exact,get_resolver_query_log_config,route53resolver.GetResolverQueryLogConfig
route53resolver.resolver_query_log_config,,route53resolver,ResolverQueryLogConfig.Name,dotted,amp.query_logging_configuration,,references,doc,medium,global-exact,get_resolver_query_log_config,route53resolver.GetResolverQueryLogConfig
route53resolver.resolver_rule_association,,route53resolver,ResolverRuleAssociation.VPCId,dotted,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,get_resolver_rule_association,route53resolver.GetResolverRuleAssociation
route53resolver.resolver_rule_association,,route53resolver,VPCId,scalar,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,list_resolver_rule_associations,route53resolver.ListResolverRuleAssociations
route53resolver.resolver_rule_association,,route53resolver,Id,scalar,route53resolver.resolver_rule,,references,doc,medium,service-partial,list_resolver_rule_associations,route53resolver.ListResolverRuleAssociations
route53resolver.resolver_rule_association,,route53resolver,ResolverRuleAssociation.Id,dotted,route53resolver.resolver_rule,,references,doc,medium,service-partial,get_resolver_rule_association,route53resolver.GetResolverRuleAssociation
s3.bucket,s3,s3,Destination.S3BucketDestination.Encryption.SSEKMS.KeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,well-known,list_bucket_inventory_configurations,s3.ListBucketInventoryConfigurations
s3.bucket,s3,s3,InventoryConfiguration.Destination.S3BucketDestination.Encryption.SSEKMS.KeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,well-known,get_bucket_inventory_configuration,s3.GetBucketInventoryConfiguration
s3.directory_bucket,s3-directory,s3,Name,scalar,s3.bucket,s3,references,doc,medium,well-known,list_directory_buckets,s3.ListDirectoryBuckets
s3.object_lock_configuration,,s3,SSEKMSKeyId,scalar,kms.key,kms-key,encrypted-by,doc,medium,well-known,get_object,s3.GetObject
s3control.access_point,,s3control,VpcConfiguration.VpcId,dotted,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,get_access_point,s3control.GetAccessPoint
s3control.access_point_for_object_lambda,,s3control,Name,scalar,s3control.access_point,,references,doc,medium,service-partial,get_access_point_for_object_lambda,s3control.GetAccessPointForObjectLambda
s3control.access_points_for_object_lambda,,s3control,Name,scalar,s3control.access_point,,references,doc,medium,service-partial,list_access_points_for_object_lambda,s3control.ListAccessPointsForObjectLambda
s3control.access_points_for_object_lambda,,s3control,ObjectLambdaAccessPointArn,scalar,s3control.access_point,,references,doc,medium,service-partial,list_access_points_for_object_lambda,s3control.ListAccessPointsForObjectLambda
s3outposts.endpoint,,s3outposts,NetworkInterfaces[].NetworkInterfaceId,list_dict,ec2.network_interface,eni,attached-to,doc,medium,leaf-hint,list_endpoints,s3outposts.ListEndpoints
s3outposts.endpoint,,s3outposts,SecurityGroupId,scalar,ec2.security_group,security-group,protected-by,doc,medium,well-known,list_endpoints,s3outposts.ListEndpoints
s3outposts.endpoint,,s3outposts,SubnetId,scalar,ec2.subnet,subnet,contained-in,doc,medium,leaf-hint,list_endpoints,s3outposts.ListEndpoints
s3outposts.endpoint,,s3outposts,VpcId,scalar,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,list_endpoints,s3outposts.ListEndpoints
s3outposts.endpoint,,s3outposts,OutpostsId,scalar,s3outposts.outposts_with_s3,,references,doc,medium,service-partial,list_endpoints,s3outposts.ListEndpoints
s3outposts.shared_endpoint,,s3outposts,NetworkInterfaces[].NetworkInterfaceId,list_dict,ec2.network_interface,eni,attached-to,doc,medium,leaf-hint,list_shared_endpoints,s3outposts.ListSharedEndpoints
s3outposts.shared_endpoint,,s3outposts,SecurityGroupId,scalar,ec2.security_group,security-group,protected-by,doc,medium,well-known,list_shared_endpoints,s3outposts.ListSharedEndpoints
s3outposts.shared_endpoint,,s3outposts,SubnetId,scalar,ec2.subnet,subnet,contained-in,doc,medium,leaf-hint,list_shared_endpoints,s3outposts.ListSharedEndpoints
s3outposts.shared_endpoint,,s3outposts,VpcId,scalar,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,list_shared_endpoints,s3outposts.ListSharedEndpoints
s3outposts.shared_endpoint,,s3outposts,OutpostsId,scalar,s3outposts.outposts_with_s3,,references,doc,medium,service-partial,list_shared_endpoints,s3outposts.ListSharedEndpoints
sagemaker.action,,sagemaker,CreatedBy.IamIdentity.PrincipalId,dotted,ram.principal,,references,doc,medium,global-exact,describe_action,sagemaker.DescribeAction
sagemaker.action,,sagemaker,LastModifiedBy.IamIdentity.PrincipalId,dotted,ram.principal,,references,doc,medium,global-exact,describe_action,sagemaker.DescribeAction
sagemaker.algorithm,,sagemaker,ValidationSpecification.ValidationProfiles[].TrainingJobDefinition.ResourceConfig.InstanceGroups[].InstanceGroupName,list_nested,ec2.instance,ec2,references,doc,medium,well-known,describe_algorithm,sagemaker.DescribeAlgorithm
sagemaker.algorithm,,sagemaker,ValidationSpecification.ValidationProfiles[].TrainingJobDefinition.OutputDataConfig.KmsKeyId,list_dict,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_algorithm,sagemaker.DescribeAlgorithm
sagemaker.algorithm,,sagemaker,ValidationSpecification.ValidationProfiles[].TransformJobDefinition.TransformOutput.KmsKeyId,list_dict,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_algorithm,sagemaker.DescribeAlgorithm
sagemaker.algorithm,,sagemaker,InferenceSpecification.Containers[].ProductId,list_dict,sagemaker.model_package,,references,doc,medium,service-exact,describe_algorithm,sagemaker.DescribeAlgorithm
sagemaker.app,,sagemaker,ResourceSpec.SageMakerImageVersionArn,dotted,sagemaker.image,,references,doc,medium,service-exact,describe_app,sagemaker.DescribeApp
sagemaker.app,,sagemaker,SpaceName,scalar,sagemaker.space,,references,doc,medium,service-exact,describe_app,sagemaker.DescribeApp
sagemaker.app_image_config,,sagemaker,KernelGatewayImageConfig.KernelSpecs[].Name,list_dict,sagemaker.image,,references,doc,medium,service-partial,describe_app_image_config,sagemaker.DescribeAppImageConfig
sagemaker.cluster,,sagemaker,InstanceGroupName,scalar,ec2.instance,ec2,references,doc,medium,well-known,list_cluster_nodes,sagemaker.ListClusterNodes
sagemaker.cluster,,sagemaker,InstanceId,scalar,ec2.instance,ec2,references,doc,medium,leaf-hint,list_cluster_nodes,sagemaker.ListClusterNodes
sagemaker.cluster,,sagemaker,NodeDetails.InstanceId,dotted,ec2.instance,ec2,references,doc,medium,leaf-hint,describe_cluster_node,sagemaker.DescribeClusterNode
sagemaker.context,,sagemaker,CreatedBy.IamIdentity.PrincipalId,dotted,ram.principal,,references,doc,medium,global-exact,describe_context,sagemaker.DescribeContext
sagemaker.context,,sagemaker,LastModifiedBy.IamIdentity.PrincipalId,dotted,ram.principal,,references,doc,medium,global-exact,describe_context,sagemaker.DescribeContext
